,name,tooth_ID,day_0,day_30,day_60,rostral_day0,buccal_day0,distal_day0,palatal_day0,gingival_recession_day0,bledding_assesment_day0,aver_day0,rostral_day30,buccal_day30,distal_day30,palatal_day30,gingival_recession_day30,bleeding_assesment_day30,aver_day30,rostral_day60,buccal_day60,distal_day60,palatal_day60,gingival_recession_day60,bledding_assesment_day60,aver_day60
122,Maddie,308,0,30,60,1.0,1.0,3.0,1.0,0.0,2.0,1.5,1.0,1.0,4.0,3.0,0.0,2.0,2.25,1.0,1.0,4.0,4.0,0.0,2.0,2.5
123,Maddie,309,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.5,2.0,1.0,2.0,1.0,0.0,2.0,1.5
124,Maddie,310,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.25,1.0,2.0,1.0,1.0,0.0,2.0,1.25
125,Maddie,311,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,2.0,1.5
126,Blue,110,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
127,Blue,109,0,30,60,2.0,2.0,2.0,3.0,1.0,2.0,2.25,3.0,2.0,3.0,4.0,1.0,2.0,3.0,3.0,3.0,3.0,4.0,1.0,2.0,3.25
128,Blue,108,0,30,60,3.0,5.0,2.0,3.0,0.0,2.0,3.25,3.0,6.0,3.0,3.0,0.0,2.0,3.75,3.0,6.0,3.0,4.0,0.0,2.0,4.0
129,Blue,107,0,30,60,2.0,1.0,1.0,1.0,0.0,2.0,1.25,2.0,1.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,3.0,2.0,0.0,2.0,2.0
130,Blue,106,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.5,2.0,1.0,1.0,2.0,0.0,2.0,1.5
131,Blue,105,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.25,1.0,1.0,2.0,2.0,0.0,2.0,1.5
132,Blue,104,0,30,60,3.0,1.0,1.0,1.0,0.0,2.0,1.5,4.0,2.0,1.0,2.0,0.0,2.0,2.25,4.0,2.0,1.0,2.0,0.0,2.0,2.25
133,Blue,103,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.5,3.0,1.0,2.0,2.0,0.0,2.0,2.0
134,Blue,102,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.25,2.0,1.0,1.0,1.0,0.0,2.0,1.25
135,Blue,101,0,30,60,1.0,1.0,2.0,1.0,1.0,2.0,1.25,5.0,3.0,2.0,2.0,1.0,2.0,3.0,6.0,5.0,3.0,3.0,0.0,2.0,4.25
136,Blue,201,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,1.0,1.0,1.0,0.0,2.0,1.5
137,Blue,202,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.25,3.0,1.0,3.0,3.0,0.0,2.0,2.5
138,Blue,203,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.5,3.0,1.0,1.0,2.0,0.0,2.0,1.75
139,Blue,204,0,30,60,3.0,2.0,3.0,3.0,0.0,2.0,2.75,3.0,2.0,3.0,3.0,0.0,2.0,2.75,4.0,3.0,3.0,3.0,0.0,2.0,3.25
140,Blue,205,0,30,60,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0
141,Blue,206,0,30,60,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,2.0,2.0,3.0,0.0,2.0,2.5,3.0,2.0,2.0,3.0,0.0,2.0,2.5
142,Blue,207,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.5,2.0,1.0,2.0,3.0,0.0,2.0,2.0
143,Blue,208,0,30,60,1.0,4.0,1.0,2.0,0.0,2.0,2.0,1.0,4.0,3.0,2.0,0.0,2.0,2.5,3.0,4.0,3.0,3.0,0.0,2.0,3.25
144,Blue,209,0,30,60,3.0,3.0,2.0,1.0,0.0,2.0,2.25,3.0,3.0,3.0,2.0,0.0,2.0,2.75,4.0,3.0,3.0,3.0,0.0,2.0,3.25
145,Blue,210,0,30,60,2.0,2.0,1.0,1.0,0.0,2.0,1.5,1.0,1.0,2.0,2.0,0.0,2.0,1.5,2.0,2.0,2.0,2.0,0.0,2.0,2.0
146,Blue,411,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.25,2.0,2.0,1.0,2.0,0.0,2.0,1.75
147,Blue,410,0,30,60,1.0,2.0,2.0,1.0,0.0,2.0,1.5,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0
148,Blue,409,0,30,60,2.0,1.0,2.0,1.0,0.0,2.0,1.5,3.0,2.0,3.0,1.0,0.0,2.0,2.25,3.0,3.0,3.0,2.0,0.0,2.0,2.75
149,Blue,408,0,30,60,3.0,1.0,4.0,4.0,0.0,2.0,3.0,3.0,2.0,5.0,4.0,0.0,2.0,3.5,3.0,2.0,5.0,4.0,0.0,2.0,3.5
150,Blue,407,0,30,60,1.0,4.0,2.0,4.0,1.0,2.0,2.75,1.0,4.0,3.0,4.0,1.0,2.0,3.0,1.0,4.0,3.0,5.0,1.0,2.0,3.25
151,Blue,406,0,30,60,2.0,1.0,2.0,1.0,0.0,2.0,1.5,2.0,1.0,1.0,1.0,0.0,2.0,1.25,2.0,1.0,1.0,2.0,0.0,2.0,1.5
152,Blue,405,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,3.0,2.0,3.0,1.0,0.0,0.0,2.25,3.0,3.0,3.0,3.0,0.0,2.0,3.0
153,Blue,404,0,30,60,2.0,2.0,1.0,2.0,0.0,2.0,1.75,2.0,2.0,2.0,4.0,0.0,2.0,2.5,3.0,3.0,3.0,4.0,0.0,2.0,3.25
154,Blue,403,0,30,60,1.0,1.0,2.0,4.0,0.0,2.0,2.0,1.0,1.0,3.0,4.0,0.0,2.0,2.25,2.0,1.0,3.0,4.0,0.0,2.0,2.5
155,Blue,402,0,30,60,2.0,1.0,2.0,2.0,0.0,2.0,1.75,2.0,1.0,3.0,2.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,2.25
157,Blue,301,0,30,60,3.0,1.0,4.0,1.0,1.0,2.0,2.25,3.0,2.0,4.0,2.0,0.0,2.0,2.75,3.0,2.0,4.0,2.0,0.0,2.0,2.75
158,Blue,302,0,30,60,4.0,2.0,4.0,2.0,0.0,2.0,3.0,4.0,2.0,4.0,3.0,0.0,2.0,3.25,4.0,3.0,4.0,3.0,0.0,2.0,3.5
159,Blue,303,0,30,60,3.0,1.0,3.0,4.0,0.0,2.0,2.75,3.0,1.0,4.0,4.0,0.0,2.0,3.0,4.0,2.0,4.0,5.0,0.0,2.0,3.75
160,Blue,304,0,30,60,3.0,1.0,2.0,2.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,2.25,2.0,2.0,3.0,4.0,0.0,2.0,2.75
161,Blue,305,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,3.0,2.0,0.0,2.0,2.25,2.0,2.0,3.0,3.0,0.0,2.0,2.5
162,Blue,306,0,30,60,1.0,1.0,1.0,2.0,0.0,2.0,1.25,1.0,1.0,1.0,2.0,0.0,2.0,1.25,1.0,1.0,3.0,2.0,0.0,2.0,1.75
163,Blue,307,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,2.0,1.5,2.0,1.0,2.0,1.0,0.0,2.0,1.5
164,Blue,308,0,30,60,1.0,1.0,2.0,2.0,0.0,2.0,1.5,1.0,1.0,3.0,3.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,2.0,2.0
165,Blue,309,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,1.0,1.0,1.0,0.0,2.0,1.5
166,Blue,310,0,30,60,1.0,1.0,3.0,1.0,0.0,2.0,1.5,1.0,2.0,4.0,2.0,0.0,2.0,2.25,1.0,4.0,4.0,2.0,0.0,2.0,2.75
167,Blue,311,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
168,Bruno,110,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.5,2.0,2.0,2.0,2.0,0.0,2.0,2.0
169,Bruno,109,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,1.0,1.0,2.0,1.0,0.0,2.0,1.25,2.0,2.0,2.0,1.0,0.0,2.0,1.75
170,Bruno,108,0,30,60,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,2.0,2.0,2.0,0.0,2.0,2.25
171,Bruno,107,0,30,60,1.0,1.0,3.0,1.0,0.0,2.0,1.5,3.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,2.0,0.0,2.0,2.25
172,Bruno,106,0,30,60,1.0,1.0,1.0,2.0,0.0,2.0,1.25,1.0,1.0,1.0,3.0,0.0,2.0,1.5,1.0,1.0,2.0,3.0,0.0,2.0,1.75
173,Bruno,105,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,2.0,1.5,1.0,1.0,3.0,2.0,0.0,2.0,1.75
174,Bruno,104,0,30,60,3.0,1.0,2.0,1.0,0.0,2.0,1.75,3.0,1.0,2.0,1.0,0.0,2.0,1.75,3.0,3.0,2.0,1.0,0.0,2.0,2.25
175,Bruno,103,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,1.0,1.0,0.0,1.0,1.75,4.0,2.0,1.0,1.0,0.0,2.0,2.0
176,Bruno,102,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.25,1.0,1.0,3.0,1.0,0.0,2.0,1.5
177,Bruno,101,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.25,1.0,1.0,3.0,2.0,0.0,2.0,1.75
178,Bruno,201,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.25
179,Bruno,202,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.25,2.0,1.0,1.0,1.0,0.0,2.0,1.25
180,Bruno,203,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,3.0,0.0,2.0,1.5
181,Bruno,204,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,3.0,1.0,2.0,1.0,0.0,2.0,1.75,3.0,3.0,3.0,2.0,0.0,2.0,2.75
182,Bruno,205,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,2.0,2.0,2.0,3.0,0.0,2.0,2.25
183,Bruno,206,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,0.0,2.0,2.75
184,Bruno,207,0,30,60,1.0,1.0,3.0,1.0,0.0,2.0,1.5,3.0,1.0,3.0,2.0,0.0,2.0,2.25,3.0,1.0,3.0,2.0,0.0,2.0,2.25
185,Bruno,208,0,30,60,3.0,1.0,1.0,1.0,0.0,2.0,1.5,3.0,1.0,1.0,2.0,0.0,2.0,1.75,3.0,3.0,3.0,2.0,0.0,1.0,2.75
186,Bruno,209,0,30,60,1.0,3.0,2.0,1.0,0.0,2.0,1.75,3.0,3.0,2.0,1.0,0.0,2.0,2.25,3.0,3.0,2.0,2.0,0.0,2.0,2.5
187,Bruno,210,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,0.0,2.5
188,Bruno,411,0,30,60,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,1.5,2.0,2.0,2.0,2.0,0.0,0.0,2.0
189,Bruno,410,0,30,60,2.0,2.0,2.0,1.0,0.0,2.0,1.75,2.0,3.0,2.0,1.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,0.0,0.0,2.25
190,Bruno,409,0,30,60,2.0,1.0,2.0,1.0,0.0,2.0,1.5,2.0,2.0,2.0,1.0,0.0,2.0,1.75,3.0,2.0,3.0,1.0,0.0,2.0,2.25
191,Bruno,408,0,30,60,1.0,1.0,2.0,2.0,0.0,2.0,1.5,1.0,1.0,2.0,3.0,0.0,2.0,1.75,1.0,2.0,3.0,3.0,0.0,2.0,2.25
192,Bruno,407,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,3.0,1.0,3.0,1.0,0.0,2.0,2.0,3.0,1.0,3.0,3.0,0.0,2.0,2.5
193,Bruno,406,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,1.0,1.0,2.0,2.0,0.0,2.0,1.5,1.0,1.0,2.0,3.0,0.0,2.0,1.75
194,Bruno,405,0,30,60,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.25
195,Bruno,404,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,2.0,3.0,2.0,0.0,2.0,2.5,4.0,3.0,4.0,3.0,0.0,2.0,3.5
196,Bruno,403,0,30,60,1.0,1.0,3.0,2.0,0.0,2.0,1.75,3.0,1.0,3.0,3.0,0.0,2.0,2.5,3.0,1.0,3.0,3.0,0.0,2.0,2.5
197,Bruno,402,0,30,60,3.0,1.0,1.0,1.0,0.0,2.0,1.5,4.0,1.0,3.0,2.0,0.0,2.0,2.5,4.0,1.0,3.0,2.0,0.0,2.0,2.5
198,Bruno,401,0,30,60,3.0,1.0,1.0,3.0,0.0,2.0,2.0,3.0,1.0,2.0,3.0,0.0,2.0,2.25,3.0,1.0,3.0,3.0,0.0,2.0,2.5
199,Bruno,301,0,30,60,1.0,1.0,1.0,2.0,0.0,0.0,1.25,1.0,1.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,3.0,3.0,0.0,0.0,2.0
200,Bruno,302,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,1.0,4.0,1.0,0.0,0.0,2.25
201,Bruno,303,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,3.0,1.0,3.0,4.0,0.0,2.0,2.75,3.0,1.0,4.0,4.0,0.0,0.0,3.0
202,Bruno,304,0,30,60,3.0,1.0,3.0,2.0,0.0,2.0,2.25,4.0,3.0,4.0,2.0,0.0,2.0,3.25,4.0,4.0,4.0,2.0,0.0,2.0,3.5
203,Bruno,305,0,30,60,2.0,1.0,1.0,1.0,0.0,2.0,1.25,3.0,2.0,1.0,1.0,0.0,2.0,1.75,3.0,2.0,1.0,1.0,0.0,2.0,1.75
204,Bruno,306,0,30,60,1.0,1.0,1.0,2.0,0.0,2.0,1.25,1.0,1.0,1.0,2.0,0.0,2.0,1.25,2.0,1.0,2.0,3.0,0.0,2.0,2.0
205,Bruno,307,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.25,2.0,1.0,3.0,2.0,0.0,2.0,2.0
206,Bruno,308,0,30,60,1.0,1.0,4.0,4.0,0.0,2.0,2.5,1.0,1.0,4.0,4.0,0.0,2.0,2.5,1.0,1.0,4.0,4.0,0.0,2.0,2.5
207,Bruno,309,0,30,60,1.0,1.0,2.0,1.0,0.0,2.0,1.25,2.0,1.0,2.0,1.0,0.0,2.0,1.5,3.0,1.0,4.0,1.0,0.0,2.0,2.25
208,Bruno,310,0,30,60,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.25,1.0,2.0,1.0,1.0,0.0,2.0,1.25
209,Bruno,311,0,30,60,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
