,name,tooth_ID,day_0,day_30,day_60,rostral_day0,buccal_day0,distal_day0,palatal_day0,gingival_recession_day0,bledding_assesment_day0,aver_day0,rostral_day30,buccal_day30,distal_day30,palatal_day30,gingival_recession_day30,bleeding_assesment_day30,aver_day30,rostral_day60,buccal_day60,distal_day60,palatal_day60,gingival_recession_day60,bledding_assesment_day60,aver_day60
155,Simba,402,0,30,60,4,1,3,3,0,2,2,2,1,3,2,0,2,2,2,1,2,1,0,2,1
156,Simba,401,0,30,60,3,1,3,1,0,2,2,3,1,2,1,0,2,1,3,1,1,1,0,2,1
157,Simba,301,0,30,60,3,1,2,2,0,2,2,3,1,2,2,0,2,2,2,1,2,2,0,2,1
158,Simba,302,0,30,60,3,1,3,2,0,2,2,1,1,3,2,0,0,1,1,1,2,2,0,2,1
159,Simba,303,0,30,60,3,1,3,4,0,2,2,2,1,3,3,0,2,2,1,1,2,3,0,2,1
160,Simba,304,0,30,60,5,4,4,5,0,2,4,4,2,2,3,0,2,2,4,2,2,3,0,2,2
161,Simba,305,0,30,60,2,2,3,2,0,2,2,1,1,3,2,0,1,1,1,1,2,2,0,2,1
162,Simba,306,0,30,60,3,1,5,4,0,2,3,3,1,4,4,0,2,3,2,1,4,4,0,2,2
163,Simba,307,0,30,60,5,1,4,3,0,2,3,5,1,3,1,0,2,2,4,1,2,2,0,2,2
164,Simba,308,0,30,60,4,1,3,3,0,2,2,3,1,3,3,0,2,2,3,1,3,3,0,2,2
165,Simba,309,0,30,60,2,1,3,3,0,2,2,1,1,3,2,0,2,1,1,1,3,2,0,2,1
166,Simba,310,0,30,60,4,3,5,3,0,2,3,3,3,4,3,0,2,3,3,3,4,3,0,2,3
168,Gunner,110,0,30,60,1,1,1,1,0,0,1,1,1,1,1,0,2,1,1,1,1,1,0,2,1
169,Gunner,109,0,30,60,2,2,2,3,0,2,2,3,3,2,2,1,2,2,3,3,3,4,0,2,3
170,Gunner,108,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
171,Gunner,107,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
172,Gunner,106,0,30,60,3,2,2,2,0,2,2,3,3,3,3,0,2,3,3,3,2,3,0,2,2
173,Gunner,105,0,30,60,3,1,1,3,0,2,2,3,2,2,3,0,2,2,3,1,3,4,0,2,2
174,Gunner,104,0,30,60,4,1,2,1,0,2,2,4,1,2,1,0,2,2,4,1,2,1,0,2,2
175,Gunner,103,0,30,60,3,2,1,2,0,2,2,3,2,1,2,0,2,2,2,1,1,2,0,2,1
176,Gunner,102,0,30,60,1,1,4,2,0,2,2,1,1,3,1,0,2,1,1,1,2,1,0,2,1
177,Gunner,101,0,30,60,1,1,3,2,0,2,1,1,1,2,2,0,2,1,1,1,2,2,0,2,1
178,Gunner,201,0,30,60,2,1,2,1,0,2,1,2,1,2,1,0,2,1,2,1,2,1,0,2,1
179,Gunner,202,0,30,60,2,1,2,2,0,2,1,2,1,2,2,0,2,1,2,1,1,2,0,2,1
180,Gunner,203,0,30,60,3,1,1,2,0,2,1,3,1,1,1,0,2,1,3,1,1,2,0,2,1
181,Gunner,204,0,30,60,4,2,4,3,0,2,3,4,2,3,2,0,2,2,3,2,3,2,0,2,2
182,Gunner,205,0,30,60,3,3,4,5,0,2,3,3,3,4,4,0,2,3,3,3,4,4,0,2,3
183,Gunner,206,0,30,60,3,4,3,4,0,2,3,2,3,2,4,0,2,2,2,3,2,4,0,2,2
184,Gunner,207,0,30,60,4,1,3,3,0,2,2,4,1,3,3,0,2,2,4,1,3,3,0,2,2
185,Gunner,208,0,30,60,5,2,3,4,0,2,3,4,3,3,4,0,2,3,4,3,2,4,0,2,3
186,Gunner,209,0,30,60,3,4,4,3,0,2,3,3,4,4,4,0,2,3,3,4,3,3,0,2,3
187,Gunner,210,0,30,60,2,2,2,2,0,2,2,1,1,1,1,0,2,1,1,1,1,1,0,2,1
188,Gunner,411,0,30,60,1,1,1,1,0,0,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1
189,Gunner,410,0,30,60,1,3,3,1,0,1,2,1,2,3,1,0,0,1,1,2,2,1,0,2,1
190,Gunner,409,0,30,60,3,4,3,3,0,2,3,3,3,3,2,0,2,2,2,2,3,2,0,2,2
191,Gunner,408,0,30,60,2,2,4,3,0,2,2,1,1,4,3,0,2,2,1,1,3,2,0,2,1
192,Gunner,407,0,30,60,1,1,3,1,0,2,1,1,1,3,1,0,2,1,1,1,2,1,0,2,1
193,Gunner,406,0,30,60,3,1,2,2,0,2,2,3,1,1,1,0,2,1,2,1,1,1,0,2,1
194,Gunner,405,0,30,60,2,1,3,3,0,0,2,1,1,3,3,0,2,2,1,1,2,2,0,2,1
195,Gunner,404,0,30,60,4,3,3,3,0,2,3,2,3,3,2,0,2,2,2,2,3,2,0,2,2
196,Gunner,403,0,30,60,4,1,3,3,0,2,2,4,1,2,3,0,2,2,4,1,2,2,0,2,2
197,Gunner,402,0,30,60,3,2,2,3,0,0,2,3,1,2,2,0,2,2,2,1,2,2,0,2,1
198,Gunner,401,0,30,60,4,1,3,2,0,0,2,3,1,1,2,0,2,1,1,1,1,2,0,2,1
199,Gunner,301,0,30,60,5,4,5,6,1,2,5,5,4,5,5,1,0,4,5,4,5,3,0,2,4
200,Gunner,302,0,30,60,3,1,3,2,0,2,2,3,1,3,2,0,2,2,3,1,2,2,0,2,2
201,Gunner,303,0,30,60,3,4,5,4,0,2,4,3,4,4,3,0,2,3,3,4,3,3,0,2,3
202,Gunner,304,0,30,60,3,3,3,3,0,2,3,3,3,3,3,0,2,3,3,3,3,3,0,0,3
203,Gunner,305,0,30,60,1,1,3,3,0,0,2,1,1,2,3,0,2,1,1,1,2,2,0,0,1
204,Gunner,306,0,30,60,1,1,1,1,0,2,1,1,1,1,3,0,2,1,1,1,1,2,0,2,1
205,Gunner,307,0,30,60,1,1,3,1,0,2,1,1,1,3,1,0,2,1,1,1,2,1,0,2,1
206,Gunner,308,0,30,60,2,2,4,2,0,2,2,2,2,4,1,0,2,2,1,2,3,1,0,2,1
